feature1,feature2,feature3,feature4,feature5,feature6,Longitude,Latitude,LongitudeFake,LatitudeLis,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance,Speed,RSRP,RSRQ,feature7,feature8,target
174,20,3102,4115,586,1,-8.499533,51.893745,-9.150499,38.737332,-8.480411,51.895074,1320.44,0,-100,-13,61,61,60
174,20,3102,4115,586,1,-8.499533,51.893745,-9.150499,38.737332,-8.485756,51.898561,1086.48,0,-96,-12,60,61,37
174,20,3102,4115,586,1,-8.499533,51.893745,-9.150499,38.737332,-8.480411,51.895074,1320.44,0,-110,-13,37,60,60
174,20,3102,4115,586,1,-8.499533,51.893745,-9.150499,38.737332,-8.487001,51.89774,967.88,0,-115,-15,60,37,60
174,20,3102,4115,586,1,-8.499533,51.893745,-9.150499,38.737332,-8.487001,51.89774,967.88,0,-113,-15,60,60,61
174,20,3102,4115,586,1,-8.499533,51.893745,-9.150499,38.737332,-8.480044,51.897649,1405.99,0,-91,-9,61,60,60
163,20,385,412,512,1,-8.499533,51.893745,-9.150499,38.737332,-8.480044,51.897649,1405.99,0,-88,-12,0,0,130
163,20,385,412,512,1,-8.499533,51.893745,-9.150499,38.737332,-8.480044,51.897649,1405.99,0,-86,-12,130,0,128
163,20,385,412,512,1,-8.499533,51.893745,-9.150499,38.737332,-8.480044,51.897649,1405.99,0,-85,-12,128,130,30
163,20,385,412,512,1,-8.499533,51.893745,-9.150499,38.737332,-8.480044,51.897649,1405.99,0,-88,-11,30,128,141
113,20,3114,4116,595,1,-8.499533,51.893745,-9.150499,38.737332,-8.480044,51.897649,1405.99,0,-90,-13,0,0,16
113,20,3114,4116,595,1,-8.499533,51.893745,-9.150499,38.737332,-8.480044,51.897649,1405.99,0,-88,-13,16,0,78
113,20,3114,4116,595,1,-8.499533,51.893745,-9.150499,38.737332,-8.480044,51.897649,1405.99,0,-92,-12,78,16,75
113,20,3114,4116,595,1,-8.499533,51.893745,-9.150499,38.737332,-8.480044,51.897649,1405.99,0,-87,-12,75,78,71
113,20,3114,4116,595,1,-8.499533,51.893745,-9.150499,38.737332,-8.480044,51.897649,1405.99,0,-85,-13,71,75,90
113,20,3114,4116,595,1,-8.499533,51.893745,-9.150499,38.737332,-8.480044,51.897649,1405.99,0,-84,-13,90,71,70
113,20,3114,4116,595,1,-8.499533,51.893745,-9.150499,38.737332,-8.480044,51.897649,1405.99,0,-89,-12,70,90,71
113,20,3114,4116,595,1,-8.499533,51.893745,-9.150499,38.737332,-8.480044,51.897649,1405.99,0,-84,-10,71,70,70
113,20,3114,4116,595,1,-8.499533,51.893745,-9.150499,38.737332,-8.480044,51.897649,1405.99,0,-93,-12,70,71,90
113,20,3114,4116,595,1,-8.499533,51.893745,-9.150499,38.737332,-8.480044,51.897649,1405.99,0,-90,-12,90,70,51
113,20,3114,4116,595,1,-8.499533,51.893745,-9.150499,38.737332,-8.480044,51.897649,1405.99,0,-90,-11,51,90,73
113,20,3114,4116,595,1,-8.499533,51.893745,-9.150499,38.737332,-8.480044,51.897649,1405.99,0,-82,-13,73,51,97
113,20,3114,4116,595,1,-8.466939,51.897914,-9.117905,38.741501,-8.464806,51.891945,679.67,46,-99,-14,97,73,101
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.464806,51.891945,606.41,30,-99,-14,101,97,98
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.464806,51.891945,606.41,30,-98,-15,98,101,16
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.464806,51.891945,606.41,30,-108,-17,16,98,78
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.464806,51.891945,606.41,30,-110,-17,78,16,51
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.464806,51.891945,606.41,30,-108,-16,51,78,51
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.464806,51.891945,606.41,30,-114,-17,51,51,97
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.464806,51.891945,606.41,30,-115,-16,97,51,51
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.464806,51.891945,606.41,30,-109,-17,51,97,97
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.46985,51.894813,353.1,30,-95,-11,97,51,97
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.46985,51.894813,353.1,30,-97,-10,97,97,51
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.46985,51.894813,353.1,30,-98,-14,51,97,97
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.46985,51.894813,353.1,30,-100,-13,97,51,99
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.46985,51.894813,353.1,30,-95,-12,99,97,51
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.46985,51.894813,353.1,30,-97,-13,51,99,97
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.46985,51.894813,353.1,30,-98,-13,97,51,71
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.46985,51.894813,353.1,30,-93,-13,71,97,78
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.46985,51.894813,353.1,30,-95,-13,78,71,137
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.46985,51.894813,353.1,30,-99,-13,137,78,78
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.46985,51.894813,353.1,30,-101,-13,78,137,51
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.46985,51.894813,353.1,30,-100,-12,51,78,97
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.46985,51.894813,353.1,30,-102,-13,97,51,99
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.46985,51.894813,353.1,30,-103,-13,99,97,51
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.46985,51.894813,353.1,30,-102,-12,51,99,16
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.46985,51.894813,353.1,30,-98,-12,16,51,16
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.46985,51.894813,353.1,30,-101,-12,16,16,16
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.46985,51.894813,353.1,30,-105,-14,16,16,71
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.46985,51.894813,353.1,30,-108,-15,71,16,71
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.46985,51.894813,353.1,30,-109,-18,71,71,71
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.995252,52.214226,50481.98,30,-101,-11,71,71,71
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.995252,52.214226,50481.98,30,-105,-14,71,71,74
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.46985,51.894813,353.1,30,-107,-15,74,71,90
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.46985,51.894813,353.1,30,-111,-17,90,74,71
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.46985,51.894813,353.1,30,-113,-19,71,90,71
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-,-,-,30,-119,-22,71,71,91
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.995252,52.214226,50481.98,30,-115,-15,91,71,71
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.995252,52.214226,50481.98,30,-114,-15,71,91,27
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.995252,52.214226,50481.98,30,-108,-13,27,71,91
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.995252,52.214226,50481.98,30,-106,-13,91,27,27
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.995252,52.214226,50481.98,30,-97,-11,27,91,28
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.995252,52.214226,50481.98,30,-107,-13,28,27,28
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.995252,52.214226,50481.98,30,-104,-12,28,28,27
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.995252,52.214226,50481.98,30,-106,-12,27,28,78
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.995252,52.214226,50481.98,30,-110,-13,78,27,82
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.995252,52.214226,50481.98,30,-105,-12,82,78,78
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.995252,52.214226,50481.98,30,-103,-12,78,82,137
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.995252,52.214226,50481.98,30,-100,-12,137,78,71
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.995252,52.214226,50481.98,30,-105,-13,71,137,27
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.995252,52.214226,50481.98,30,-101,-12,27,71,28
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.995252,52.214226,50481.98,30,-102,-12,28,27,27
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.995252,52.214226,50481.98,30,-107,-12,27,28,147
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.995252,52.214226,50481.98,30,-109,-12,147,27,114
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.995252,52.214226,50481.98,30,-97,-12,114,147,58
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.995252,52.214226,50481.98,30,-99,-12,58,114,80
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.995252,52.214226,50481.98,30,-110,-14,80,58,78
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.995252,52.214226,50481.98,30,-111,-14,78,80,82
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.995252,52.214226,50481.98,30,-109,-14,82,78,114
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.995252,52.214226,50481.98,30,-113,-15,114,82,148
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.995252,52.214226,50481.98,30,-114,-16,148,114,114
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.995252,52.214226,50481.98,30,-115,-16,114,148,28
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.484923,51.876283,2651.66,30,-111,-15,28,114,27
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.484923,51.876283,2651.66,30,-115,-16,27,28,28
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-8.484923,51.876283,2651.66,30,-117,-17,28,27,29
113,20,3114,4116,595,1,-8.466616,51.897283,-9.117582,38.74087,-,-,-,30,-117,-17,29,28,71
181,218,3115,4117,512,1,-8.466616,51.897283,-9.117582,38.74087,-,-,-,30,-83,-,0,0,1
181,218,3115,4117,512,1,-8.466616,51.897283,-9.117582,38.74087,-,-,-,30,-85,-,1,0,1
181,218,3115,4117,512,1,-8.466616,51.897283,-9.117582,38.74087,-,-,-,30,-81,-2,1,1,37
181,218,3115,4117,512,1,-8.466616,51.897283,-9.117582,38.74087,-,-,-,30,-83,-2,37,1,13
181,218,3115,4117,512,1,-8.466616,51.897283,-9.117582,38.74087,-,-,-,30,-85,-2,13,37,89
181,218,3115,4117,512,1,-8.466616,51.897283,-9.117582,38.74087,-8.469526,51.892911,525.56,30,-85,-2,89,13,36
181,218,3115,4117,512,1,-8.466616,51.897283,-9.117582,38.74087,-8.469526,51.892911,525.56,30,-87,-2,36,89,27
181,218,3115,4117,512,1,-8.466616,51.897283,-9.117582,38.74087,-8.469526,51.892911,525.56,30,-89,-2,27,36,13
181,218,3115,4117,512,1,-8.466616,51.897283,-9.117582,38.74087,-,-,-,30,-91,-2,13,27,2
181,218,3115,4117,512,1,-8.466616,51.897283,-9.117582,38.74087,-,-,-,30,-89,-2,2,13,25
143,20,3116,4118,596,1,-8.467839,51.888271,-9.118805,38.731858,-,-,-,32,-85,-2,0,0,21
143,20,3116,4118,596,1,-8.467839,51.888271,-9.118805,38.731858,-,-,-,32,-87,-2,21,0,1
143,20,3116,4118,596,1,-8.467839,51.888271,-9.118805,38.731858,-,-,-,32,-89,-2,1,21,2
15,20,364,4119,559,1,-8.467839,51.888271,-9.118805,38.731858,-8.517517,51.877686,3607.19,32,-85,-2,0,0,13
162,20,383,4120,597,1,-8.467839,51.888271,-9.118805,38.731858,-8.517517,51.877686,3607.19,32,-79,-2,0,0,109
162,20,383,4120,597,1,-8.467839,51.888271,-9.118805,38.731858,-8.517517,51.877686,3607.19,32,-83,-2,109,0,109
162,20,383,4120,597,1,-8.467839,51.888271,-9.118805,38.731858,-,-,-,32,-73,-2,109,109,109
162,20,383,4120,597,1,-8.467839,51.888271,-9.118805,38.731858,-,-,-,32,-79,-2,109,109,109
162,20,383,4120,597,1,-8.467839,51.888271,-9.118805,38.731858,-,-,-,32,-77,-2,109,109,109
162,20,383,4120,597,1,-8.467839,51.888271,-9.118805,38.731858,-,-,-,32,-71,-2,109,109,109
162,20,383,4120,597,1,-8.467839,51.888271,-9.118805,38.731858,-,-,-,32,-75,-2,109,109,109
182,20,3117,4121,598,1,-8.467839,51.888271,-9.118805,38.731858,-,-,-,32,-67,-2,0,0,41
182,20,3117,4121,598,1,-8.467839,51.888271,-9.118805,38.731858,-8.512767,51.894384,3157.2,32,-77,-2,41,0,47
182,20,3117,4121,598,1,-8.467839,51.888271,-9.118805,38.731858,-8.512767,51.894384,3157.2,32,-67,-2,47,41,26
182,20,3117,4121,598,1,-8.467839,51.888271,-9.118805,38.731858,-8.512767,51.894384,3157.2,32,-57,-2,26,47,89
182,20,3117,4121,598,1,-8.467839,51.888271,-9.118805,38.731858,-8.512767,51.894384,3157.2,32,-55,-2,89,26,112
182,20,3117,4121,598,1,-8.467839,51.888271,-9.118805,38.731858,-8.512767,51.894384,3157.2,32,-71,-2,112,89,26
183,20,3118,4122,599,1,-8.467839,51.888271,-9.118805,38.731858,-8.512767,51.894384,3157.2,32,-69,-2,0,0,3
183,20,3118,4122,599,1,-8.467839,51.888271,-9.118805,38.731858,-8.512767,51.894384,3157.2,32,-79,-2,3,0,3
143,20,3119,4123,5100,1,-8.467839,51.888271,-9.118805,38.731858,-8.504813,51.890697,2551.73,32,-81,-2,0,0,15
143,20,3119,4123,5100,1,-8.467839,51.888271,-9.118805,38.731858,-8.504813,51.890697,2551.73,32,-79,-2,15,0,15
143,20,3119,4123,5100,1,-8.467839,51.888271,-9.118805,38.731858,-8.504813,51.890697,2551.73,32,-61,-2,15,15,2
143,20,3119,4123,5100,1,-8.467839,51.888271,-9.118805,38.731858,-8.504813,51.890697,2551.73,32,-71,-2,2,15,1
143,20,3119,4123,5100,1,-8.467839,51.888271,-9.118805,38.731858,-8.504813,51.890697,2551.73,32,-73,-2,1,2,2
143,20,3119,4123,5100,1,-8.467839,51.888271,-9.118805,38.731858,-8.504813,51.890697,2551.73,32,-85,-2,2,1,2
143,20,3119,4123,5100,1,-8.467839,51.888271,-9.118805,38.731858,-8.504813,51.890697,2551.73,32,-87,-2,2,2,18
143,20,3119,4123,5100,1,-8.45585,51.883073,-9.106816,38.72666,-,-,-,48,-85,-2,18,2,23
143,20,3119,4123,5100,1,-8.45585,51.883073,-9.106816,38.72666,-,-,-,48,-83,-2,23,18,17
143,20,3119,4123,5100,1,-8.45585,51.883073,-9.106816,38.72666,-,-,-,48,-81,-2,17,23,1
143,20,3119,4123,5100,1,-8.45585,51.883073,-9.106816,38.72666,-,-,-,48,-77,-2,1,17,1
143,20,3119,4123,5100,1,-8.45585,51.883073,-9.106816,38.72666,-,-,-,48,-67,-2,1,1,27
143,20,3119,4123,5100,1,-8.45585,51.883073,-9.106816,38.72666,-,-,-,48,-79,-2,27,1,29
143,20,3119,4123,5100,1,-8.45585,51.883073,-9.106816,38.72666,-8.495515,51.872438,2968.53,48,-81,-2,29,27,18
143,20,3119,4123,5100,1,-8.45585,51.883073,-9.106816,38.72666,-,-,-,48,-75,-2,18,29,1
143,20,3119,4123,5100,1,-8.45585,51.883073,-9.106816,38.72666,-,-,-,48,-71,-2,1,18,18
17,219,3120,412,512,1,-8.45585,51.883073,-9.106816,38.72666,-8.613295,51.885662,10810.09,48,-85,-2,0,0,46
17,219,3120,412,512,1,-8.45585,51.883073,-9.106816,38.72666,-8.495515,51.872438,2968.53,48,-85,-2,46,0,13
17,219,3120,412,512,1,-8.45585,51.883073,-9.106816,38.72666,-8.613295,51.885662,10810.09,48,-83,-2,13,46,13
17,219,3120,412,512,1,-8.45585,51.883073,-9.106816,38.72666,-,-,-,48,-87,-2,13,13,46
17,219,3120,412,512,1,-8.45585,51.883073,-9.106816,38.72666,-8.613295,51.885662,10810.09,48,-81,-2,46,13,46
17,219,3120,412,512,1,-8.45585,51.883073,-9.106816,38.72666,-8.613295,51.885662,10810.09,48,-87,-2,46,46,13
153,20,370,4124,5101,1,-8.505954,51.892184,-9.15692,38.735771,-8.505768,51.894461,253.51,28,-80,-11,0,0,46
153,20,370,4124,5101,1,-8.505539,51.89257,-9.156505,38.736157,-8.505768,51.894461,210.86,28,-80,-11,46,0,84
184,20,3121,4125,5102,1,-8.505539,51.89257,-9.156505,38.736157,-8.505768,51.894461,210.86,28,-85,-11,0,0,2
184,20,3121,4125,5102,1,-8.505539,51.89257,-9.156505,38.736157,-8.505768,51.894461,210.86,28,-77,-12,2,0,1
184,20,3121,4125,5102,1,-8.505539,51.89257,-9.156505,38.736157,-8.505768,51.894461,210.86,28,-82,-11,1,2,17
184,20,3121,4125,5102,1,-8.505539,51.89257,-9.156505,38.736157,-8.505768,51.894461,210.86,28,-87,-12,17,1,23
184,20,3121,4125,5102,1,-8.505539,51.89257,-9.156505,38.736157,-8.505768,51.894461,210.86,28,-93,-13,23,17,17
184,20,3121,4125,5102,1,-8.505539,51.89257,-9.156505,38.736157,-8.505768,51.894461,210.86,28,-94,-12,17,23,1
184,20,3121,4125,5102,1,-8.505539,51.89257,-9.156505,38.736157,-8.505768,51.894461,210.86,28,-92,-14,1,17,2
184,20,3121,4125,5102,1,-8.505539,51.89257,-9.156505,38.736157,-8.505768,51.894461,210.86,28,-91,-13,2,1,17
184,20,3121,4125,5102,1,-8.505539,51.89257,-9.156505,38.736157,-8.497745,51.896847,715.69,28,-97,-14,17,2,17
184,20,3121,4125,5102,1,-8.505539,51.89257,-9.156505,38.736157,-8.499074,51.887362,729.52,28,-100,-12,17,17,17
184,20,3121,4125,5102,1,-8.505539,51.89257,-9.156505,38.736157,-8.499074,51.887362,729.52,28,-99,-12,17,17,2
184,20,3121,4125,5102,1,-8.505539,51.89257,-9.156505,38.736157,-8.499074,51.887362,729.52,28,-95,-12,2,17,1
185,20,3122,4126,549,1,-8.505539,51.89257,-9.156505,38.736157,-8.499074,51.887362,729.52,28,-93,-12,0,0,48
185,20,3122,4126,549,1,-8.505539,51.89257,-9.156505,38.736157,-8.499074,51.887362,729.52,28,-94,-12,48,0,37
185,20,3122,4126,549,1,-8.505539,51.89257,-9.156505,38.736157,-8.499074,51.887362,729.52,28,-97,-13,37,48,42
185,20,3122,4126,549,1,-8.505539,51.89257,-9.156505,38.736157,-8.499074,51.887362,729.52,28,-99,-13,42,37,52
185,20,3122,4126,549,1,-8.505539,51.89257,-9.156505,38.736157,-8.499074,51.887362,729.52,28,-102,-12,52,42,30
186,20,3123,4127,58,1,-8.505539,51.89257,-9.156505,38.736157,-8.499074,51.887362,729.52,28,-105,-13,0,0,18
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-8.499074,51.887362,729.52,28,-107,-13,0,0,57
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-8.499074,51.887362,729.52,28,-96,-10,57,0,135
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-8.499074,51.887362,729.52,28,-100,-11,135,57,149
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-8.499074,51.887362,729.52,28,-102,-10,149,135,150
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-8.499074,51.887362,729.52,28,-95,-11,150,149,135
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-8.499074,51.887362,729.52,28,-104,-13,135,150,135
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-8.499074,51.887362,729.52,28,-104,-12,135,135,57
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-8.499074,51.887362,729.52,28,-101,-12,57,135,57
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-8.499074,51.887362,729.52,28,-96,-12,57,57,135
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-8.499074,51.887362,729.52,28,-104,-11,135,57,150
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-8.499074,51.887362,729.52,28,-108,-13,150,135,57
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-8.499074,51.887362,729.52,28,-113,-12,57,150,135
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-8.499074,51.887362,729.52,28,-113,-13,135,57,57
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-8.499074,51.887362,729.52,28,-100,-14,57,135,150
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-8.499074,51.887362,729.52,28,-105,-14,150,57,57
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-8.499074,51.887362,729.52,28,-108,-14,57,150,150
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-8.499074,51.887362,729.52,28,-111,-14,150,57,57
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-9.549395,51.746134,73572.52,28,-106,-11,57,150,135
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-8.491851,51.897015,1061.37,28,-111,-12,135,57,58
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-9.549395,51.746134,73572.52,28,-114,-12,58,135,135
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-9.549395,51.746134,73572.52,28,-106,-12,135,58,57
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-9.549395,51.746134,73572.52,28,-103,-13,57,135,135
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-8.487001,51.89774,1395.92,28,-101,-12,135,57,57
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-9.549395,51.746134,73572.52,28,-104,-14,57,135,58
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-8.487001,51.89774,1395.92,28,-99,-12,58,57,57
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-9.549395,51.746134,73572.52,28,-94,-9,57,58,135
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-9.549395,51.746134,73572.52,28,-97,-11,135,57,150
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-9.549395,51.746134,73572.52,28,-99,-13,150,135,58
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-9.549395,51.746134,73572.52,28,-99,-12,58,150,135
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-9.549395,51.746134,73572.52,28,-98,-12,135,58,79
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-9.549395,51.746134,73572.52,28,-99,-11,79,135,150
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-9.549395,51.746134,73572.52,28,-98,-11,150,79,57
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-9.549395,51.746134,73572.52,28,-98,-10,57,150,150
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-9.549395,51.746134,73572.52,28,-98,-13,150,57,57
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-9.549395,51.746134,73572.52,28,-101,-12,57,150,135
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-9.549395,51.746134,73572.52,28,-108,-13,135,57,57
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-9.549395,51.746134,73572.52,28,-107,-13,57,135,149
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-9.549395,51.746134,73572.52,28,-106,-13,149,57,58
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-9.549395,51.746134,73572.52,28,-105,-13,58,149,57
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-9.549395,51.746134,73572.52,28,-102,-12,57,58,135
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-9.549395,51.746134,73572.52,28,-94,-11,135,57,57
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-9.549395,51.746134,73572.52,28,-92,-11,57,135,57
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-9.549395,51.746134,73572.52,28,-97,-12,57,57,135
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-9.549395,51.746134,73572.52,28,-108,-11,135,57,151
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-8.487001,51.89774,1395.92,28,-109,-12,151,135,57
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-9.549395,51.746134,73572.52,28,-104,-12,57,151,135
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-8.487001,51.89774,1395.92,28,-102,-13,135,57,149
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-8.487001,51.89774,1395.92,28,-104,-14,149,135,150
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-8.487001,51.89774,1395.92,28,-107,-13,150,149,57
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-8.487001,51.89774,1395.92,28,-109,-13,57,150,150
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-9.549395,51.746134,73572.52,28,-113,-14,150,57,135
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-8.485756,51.898561,1512.12,28,-110,-12,135,150,78
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-8.485756,51.898561,1512.12,28,-108,-12,78,135,79
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-8.485756,51.898561,1512.12,28,-100,-12,79,78,78
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-8.485756,51.898561,1512.12,28,-99,-12,78,79,57
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-8.480411,51.895074,1746.64,28,-109,-14,57,78,79
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-8.480411,51.895074,1746.64,28,-110,-16,79,57,150
118,20,3124,4128,59,1,-8.505539,51.89257,-9.156505,38.736157,-8.480411,51.895074,1746.64,28,-108,-13,150,79,135
