feature1,feature2,feature3,feature4,feature5,feature6,agent1,agent2,target
1118,20,3195,4218,522,60,7,6,4
1118,20,3195,4218,522,60,4,7,6
1118,20,3195,4218,522,60,6,4,44
1118,20,3195,4218,522,60,44,6,41
1118,20,3195,4218,522,60,41,44,4
1118,20,3195,4218,522,60,4,41,31
1118,20,3195,4218,522,60,31,4,43
1118,20,3195,4218,522,60,43,31,43
1118,20,3195,4218,522,60,43,43,133
1118,20,3195,4218,522,60,133,43,31
1118,20,3195,4218,522,60,31,133,110
1118,20,3195,4218,522,60,110,31,66
1118,20,3195,4218,522,60,66,110,65
1118,20,3195,4218,522,60,65,66,65
1118,20,3195,4218,522,60,65,65,65
1118,20,3195,4218,522,60,65,65,8
1118,20,3195,4218,522,60,8,65,65
1118,20,3195,4218,522,60,65,8,8
1118,20,3195,4218,522,60,8,65,66
1118,20,3195,4218,522,60,66,8,66
1118,20,3195,4218,522,60,66,66,31
1118,20,3195,4218,522,60,31,66,110
1118,20,3195,4218,522,60,110,31,30
19,20,3182,4219,5159,60,0,0,78
19,20,3182,4219,5159,60,78,0,78
19,20,3182,4219,5159,60,78,78,80
19,20,3182,4219,5159,60,80,78,80
19,20,3182,4219,5159,60,80,80,52
19,20,3182,4219,5159,60,52,80,58
19,20,3182,4219,5159,60,58,52,80
19,20,3182,4219,5159,60,80,58,58
19,20,3182,4219,5159,60,58,80,95
19,20,3182,4219,5159,60,95,58,95
19,20,3182,4219,5159,60,95,95,96
145,28,360,461,555,60,0,0,15
145,28,360,461,555,60,15,0,15
131,225,3196,4220,512,60,0,0,71
131,225,3196,4220,512,60,71,0,106
131,225,3196,4220,512,60,106,71,164
131,225,3196,4220,512,60,164,106,78
131,225,3196,4220,512,60,78,164,58
131,225,3196,4220,512,60,58,78,71
131,225,3196,4220,512,60,71,58,78
1119,20,3197,4221,5160,60,0,0,5
1119,20,3197,4221,5160,60,5,0,30
1119,20,3197,4221,5160,60,30,5,5
1119,20,3197,4221,5160,60,5,30,13
1119,20,3197,4221,5160,60,13,5,119
1119,20,3197,4221,5160,60,119,13,5
1119,20,3197,4221,5160,60,5,119,163
1119,20,3197,4221,5160,60,163,5,54
1119,20,3197,4221,5160,60,54,163,153
1119,20,3197,4221,5160,60,153,54,54
1119,20,3197,4221,5160,60,54,153,55
1119,20,3197,4221,5160,60,55,54,54
1119,20,3197,4221,5160,60,54,55,5
1119,20,3197,4221,5160,60,5,54,54
1119,20,3197,4221,5160,60,54,5,41
1119,20,3197,4221,5160,60,41,54,41
1119,20,3197,4221,5160,60,41,41,54
1119,20,3197,4221,5160,60,54,41,92
1119,20,3197,4221,5160,60,92,54,92
1119,20,3197,4221,5160,60,92,92,89
1119,20,3197,4221,5160,60,89,92,5
1119,20,3197,4221,5160,60,5,89,89
1119,20,3197,4221,5160,60,89,5,5
1119,20,3197,4221,5160,60,5,89,92
1119,20,3197,4221,5160,60,92,5,131
1119,20,3197,4221,5160,60,131,92,5
1119,20,3197,4221,5160,60,5,131,92
145,28,360,461,555,60,0,0,21
18,20,3198,4222,5161,60,0,0,21
1120,20,3199,4223,5162,60,0,0,21
113,20,394,4224,580,60,0,0,132
113,20,394,4224,580,60,132,0,75
113,20,394,4224,580,60,75,132,34
113,20,394,4224,580,60,34,75,71
113,20,394,4224,580,60,71,34,132
113,20,394,4224,580,60,132,71,71
113,20,394,4224,580,60,71,132,90
113,20,394,4224,580,60,90,71,78
113,20,394,4224,580,60,78,90,78
113,20,394,4224,580,60,78,78,52
1102,20,3173,4225,5139,60,0,0,113
1102,20,3173,4225,5139,60,113,0,113
1102,20,3173,4225,5139,60,113,113,163
1102,20,3173,4225,5139,60,163,113,113
1102,20,3173,4225,5139,60,113,163,118
1102,20,3173,4225,5139,60,118,113,113
1102,20,3173,4225,5139,60,113,118,113
1102,20,3173,4225,5139,60,113,113,113
113,20,3200,4226,5163,60,0,0,21
113,20,3200,4226,5163,60,21,0,51
113,20,3200,4226,5163,60,51,21,71
113,20,3200,4226,5163,60,71,51,71
113,20,3200,4226,5163,60,71,71,71
113,20,3200,4226,5163,60,71,71,90
113,20,3200,4226,5163,60,90,71,78
113,20,3200,4226,5163,60,78,90,52
113,20,3200,4226,5163,60,52,78,27
1121,226,3201,4227,512,60,0,0,41
183,20,3202,4228,5164,60,0,0,37
183,20,3202,4228,5164,60,37,0,16
183,20,3202,4228,5164,60,16,37,16
183,20,3202,4228,5164,60,16,16,15
123,20,3203,4229,5165,60,0,0,37
194,20,3204,4230,5166,60,0,0,52
194,20,3204,4230,5166,60,52,0,150
143,20,3205,4231,539,60,0,0,2
143,20,3205,4231,539,60,2,0,1
143,20,3205,4231,539,60,1,2,2
143,20,3205,4231,539,60,2,1,1
143,20,3205,4231,539,60,1,2,2
143,20,3205,4231,539,60,2,1,15
143,20,3205,4231,539,60,15,2,2
143,20,3205,4231,539,60,2,15,15
143,20,3205,4231,539,60,15,2,1
143,20,3205,4231,539,60,1,15,2
143,20,3205,4231,539,60,2,1,15
143,20,3205,4231,539,60,15,2,15
143,20,3205,4231,539,60,15,15,15
143,20,3205,4231,539,60,15,15,1
143,20,3205,4231,539,60,1,15,2
143,20,3205,4231,539,60,2,1,2
143,20,3205,4231,539,60,2,2,2
143,20,3205,4231,539,60,2,2,15
143,20,3205,4231,539,60,15,2,15
143,20,3205,4231,539,60,15,15,1
143,20,3205,4231,539,60,1,15,15
143,20,3205,4231,539,60,15,1,15
143,20,3205,4231,539,60,15,15,1
143,20,3205,4231,539,60,1,15,1
143,20,3205,4231,539,60,1,1,1
143,20,3205,4231,539,60,1,1,1
1122,20,3206,4232,5167,60,0,0,78
120,215,324,412,512,60,0,0,64
120,215,324,412,512,60,64,0,64
120,215,324,412,512,60,64,64,48
120,215,324,412,512,60,48,64,145
120,215,324,412,512,60,145,48,152
120,215,324,412,512,60,152,145,133
120,215,324,412,512,60,133,152,145
120,215,324,412,512,60,145,133,145
120,215,324,412,512,60,145,145,145
120,215,324,412,512,60,145,145,66
120,215,324,412,512,60,66,145,66
120,215,324,412,512,60,66,66,66
120,215,324,412,512,60,66,66,128
120,215,324,412,512,60,128,66,129
120,215,324,412,512,60,129,128,130
120,215,324,412,512,60,130,129,133
120,215,324,412,512,60,133,130,66
120,215,324,412,512,60,66,133,130
120,215,324,412,512,60,130,66,128
120,215,324,412,512,60,128,130,133
120,215,324,412,512,60,133,128,133
120,215,324,412,512,60,133,133,133
120,215,324,412,512,60,133,133,145
120,215,324,412,512,60,145,133,145
120,215,324,412,512,60,145,145,145
120,215,324,412,512,60,145,145,32
120,215,324,412,512,60,32,145,32
120,215,324,412,512,60,32,32,145
120,215,324,412,512,60,145,32,32
120,215,324,412,512,60,32,145,66
120,215,324,412,512,60,66,32,8
120,215,324,412,512,60,8,66,105
120,215,324,412,512,60,105,8,110
120,215,324,412,512,60,110,105,8
120,215,324,412,512,60,8,110,66
120,215,324,412,512,60,66,8,105
120,215,324,412,512,60,105,66,66
120,215,324,412,512,60,66,105,32
120,215,324,412,512,60,32,66,145
120,215,324,412,512,60,145,32,130
120,215,324,412,512,60,130,145,128
120,215,324,412,512,60,128,130,110
120,215,324,412,512,60,110,128,32
120,215,324,412,512,60,32,110,105
120,215,324,412,512,60,105,32,110
120,215,324,412,512,60,110,105,31
120,215,324,412,512,60,31,110,30
120,215,324,412,512,60,30,31,110
120,215,324,412,512,60,110,30,31
120,215,324,412,512,60,31,110,110
120,215,324,412,512,60,110,31,31
120,215,324,412,512,60,31,110,105
120,215,324,412,512,60,105,31,110
120,215,324,412,512,60,110,105,110
120,215,324,412,512,60,110,110,128
120,215,324,412,512,60,128,110,110
120,215,324,412,512,60,110,128,110
120,215,324,412,512,60,110,110,66
120,215,324,412,512,60,66,110,110
120,215,324,412,512,60,110,66,145
145,28,360,461,555,60,0,0,102
145,28,360,461,555,60,102,0,47
145,28,360,461,555,60,47,102,47
145,28,360,461,555,60,47,47,102
145,28,360,461,555,60,102,47,102
145,28,360,461,555,60,102,102,3
145,28,360,461,555,60,3,102,59
145,28,360,461,555,60,59,3,6
145,28,360,461,555,60,6,59,5
145,28,360,461,555,60,5,6,5
145,28,360,461,555,60,5,5,5
145,28,360,461,555,60,5,5,5
145,28,360,461,555,60,5,5,102
145,28,360,461,555,60,102,5,47
145,28,360,461,555,60,47,102,102
145,28,360,461,555,60,102,47,102
145,28,360,461,555,60,102,102,5
145,28,360,461,555,60,5,102,5
145,28,360,461,555,60,5,5,5
145,28,360,461,555,60,5,5,5
145,28,360,461,555,60,5,5,5
145,28,360,461,555,60,5,5,4
145,28,360,461,555,60,4,5,4
145,28,360,461,555,60,4,4,4
145,28,360,461,555,60,4,4,4
145,28,360,461,555,60,4,4,5
145,28,360,461,555,60,5,4,6
145,28,360,461,555,60,6,5,43
145,28,360,461,555,60,43,6,4
145,28,360,461,555,60,4,43,5
145,28,360,461,555,60,5,4,5
145,28,360,461,555,60,5,5,5
145,28,360,461,555,60,5,5,5
145,28,360,461,555,60,5,5,5
145,28,360,461,555,60,5,5,47
145,28,360,461,555,60,47,5,102
145,28,360,461,555,60,102,47,47
145,28,360,461,555,60,47,102,5
145,28,360,461,555,60,5,47,102
145,28,360,461,555,60,102,5,47
145,28,360,461,555,60,47,102,47
145,28,360,461,555,60,47,47,102
145,28,360,461,555,60,102,47,47
145,28,360,461,555,60,47,102,102
145,28,360,461,555,60,102,47,5
145,28,360,461,555,60,5,102,5
145,28,360,461,555,60,5,5,61
145,28,360,461,555,60,61,5,3
145,28,360,461,555,60,3,61,102
145,28,360,461,555,60,102,3,47
145,28,360,461,555,60,47,102,47
145,28,360,461,555,60,47,47,47
145,28,360,461,555,60,47,47,102
145,28,360,461,555,60,102,47,47
145,28,360,461,555,60,47,102,47
145,28,360,461,555,60,47,47,102
145,28,360,461,555,60,102,47,47
145,28,360,461,555,60,47,102,102
145,28,360,461,555,60,102,47,47
145,28,360,461,555,60,47,102,102
145,28,360,461,555,60,102,47,102
145,28,360,461,555,60,102,102,102
145,28,360,461,555,60,102,102,47
145,28,360,461,555,60,47,102,47
171,20,396,4233,5168,60,0,0,26
145,28,360,461,555,60,0,0,11
145,28,360,461,555,60,11,0,84
145,28,360,461,555,60,84,11,117
145,28,360,461,555,60,117,84,84
145,28,360,461,555,60,84,117,46
145,28,360,461,555,60,46,84,116
145,28,360,461,555,60,116,46,13
145,28,360,461,555,60,13,116,85
145,28,360,461,555,60,85,13,84
145,28,360,461,555,60,84,85,46
145,28,360,461,555,60,46,84,13
145,28,360,461,555,60,13,46,13
145,28,360,461,555,60,13,13,117
145,28,360,461,555,60,117,13,85
145,28,360,461,555,60,85,117,117
145,28,360,461,555,60,117,85,117
145,28,360,461,555,60,117,117,85
145,28,360,461,555,60,85,117,13
145,28,360,461,555,60,13,85,116
145,28,360,461,555,60,116,13,13
145,28,360,461,555,60,13,116,11
145,28,360,461,555,60,11,13,11
145,28,360,461,555,60,11,11,11
145,28,360,461,555,60,11,11,85
145,28,360,461,555,60,85,11,85
145,28,360,461,555,60,85,85,13
145,28,360,461,555,60,13,85,46
145,28,360,461,555,60,46,13,84
145,28,360,461,555,60,84,46,13
145,28,360,461,555,60,13,84,13
145,28,360,461,555,60,13,13,84
145,28,360,461,555,60,84,13,124
145,28,360,461,555,60,124,84,13
145,28,360,461,555,60,13,124,116
145,28,360,461,555,60,116,13,13
145,28,360,461,555,60,13,116,84
145,28,360,461,555,60,84,13,116
145,28,360,461,555,60,116,84,84
145,28,360,461,555,60,84,116,124
145,28,360,461,555,60,124,84,124
145,28,360,461,555,60,124,124,124
113,20,376,4234,569,60,0,0,51
113,20,376,4234,569,60,51,0,71
113,20,376,4234,569,60,71,51,71
113,20,376,4234,569,60,71,71,71
113,20,376,4234,569,60,71,71,81
113,20,376,4234,569,60,81,71,139
113,20,376,4234,569,60,139,81,71
113,20,376,4234,569,60,71,139,71
113,20,376,4234,569,60,71,71,71
113,20,376,4234,569,60,71,71,90
113,20,376,4234,569,60,90,71,71
113,20,376,4234,569,60,71,90,90
113,20,376,4234,569,60,90,71,78
113,20,376,4234,569,60,78,90,78
113,20,376,4234,569,60,78,78,78
113,20,376,4234,569,60,78,78,52
1123,20,3207,4235,5169,60,0,0,88
1123,20,3207,4235,5169,60,88,0,17
1123,20,3207,4235,5169,60,17,88,37
1123,20,3207,4235,5169,60,37,17,66
1123,20,3207,4235,5169,60,66,37,54
1123,20,3207,4235,5169,60,54,66,154
1123,20,3207,4235,5169,60,154,54,27
111,20,3208,4236,576,60,0,0,16
1124,20,3209,4237,5170,60,0,0,17
1124,20,3209,4237,5170,60,17,0,17
1125,20,3210,4238,5171,60,0,0,47
1125,20,3210,4238,5171,60,47,0,102
1125,20,3210,4238,5171,60,102,47,46
142,20,3138,4239,5113,60,0,0,37
142,20,3138,4239,5113,60,37,0,119
142,20,3138,4239,5113,60,119,37,37
142,20,3138,4239,5113,60,37,119,122
139,20,3211,4240,5137,60,0,0,19
139,20,3211,4240,5137,60,19,0,18
139,20,3211,4240,5137,60,18,19,18
139,20,3211,4240,5137,60,18,18,103
139,20,3211,4240,5137,60,103,18,19
139,20,3211,4240,5137,60,19,103,103
139,20,3211,4240,5137,60,103,19,19
139,20,3211,4240,5137,60,19,103,18
139,20,3211,4240,5137,60,18,19,92
139,20,3211,4240,5137,60,92,18,125
139,20,3211,4240,5137,60,125,92,19
139,20,3211,4240,5137,60,19,125,103
139,20,3211,4240,5137,60,103,19,125
139,20,3211,4240,5137,60,125,103,18
139,20,3211,4240,5137,60,18,125,125
139,20,3211,4240,5137,60,125,18,19
139,20,3211,4240,5137,60,19,125,18
139,20,3211,4240,5137,60,18,19,19
139,20,3211,4240,5137,60,19,18,18
139,20,3211,4240,5137,60,18,19,125
139,20,3211,4240,5137,60,125,18,103
139,20,3211,4240,5137,60,103,125,103
139,20,3211,4240,5137,60,103,103,125
139,20,3211,4240,5137,60,125,103,18
139,20,3211,4240,5137,60,18,125,28
139,20,3211,4240,5137,60,28,18,27
139,20,3211,4240,5137,60,27,28,27
139,20,3211,4240,5137,60,27,27,29
139,20,3211,4240,5137,60,29,27,28
139,20,3211,4240,5137,60,28,29,28
139,20,3211,4240,5137,60,28,28,29
139,20,3211,4240,5137,60,29,28,9
139,20,3211,4240,5137,60,9,29,104
139,20,3211,4240,5137,60,104,9,9
139,20,3211,4240,5137,60,9,104,9
139,20,3211,4240,5137,60,9,9,113
139,20,3211,4240,5137,60,113,9,146
139,20,3211,4240,5137,60,146,113,127
139,20,3211,4240,5137,60,127,146,9
139,20,3211,4240,5137,60,9,127,109
139,20,3211,4240,5137,60,109,9,9
139,20,3211,4240,5137,60,9,109,9
139,20,3211,4240,5137,60,9,9,8
139,20,3211,4240,5137,60,8,9,8
139,20,3211,4240,5137,60,8,8,19
139,20,3211,4240,5137,60,19,8,125
139,20,3211,4240,5137,60,125,19,18
139,20,3211,4240,5137,60,18,125,18
139,20,3211,4240,5137,60,18,18,92
139,20,3211,4240,5137,60,92,18,19
139,20,3211,4240,5137,60,19,92,125
139,20,3211,4240,5137,60,125,19,18
139,20,3211,4240,5137,60,18,125,18
139,20,3211,4240,5137,60,18,18,125
139,20,3211,4240,5137,60,125,18,18
139,20,3211,4240,5137,60,18,125,125
139,20,3211,4240,5137,60,125,18,18
139,20,3211,4240,5137,60,18,125,125
139,20,3211,4240,5137,60,125,18,103
139,20,3211,4240,5137,60,103,125,19
139,20,3211,4240,5137,60,19,103,19
139,20,3211,4240,5137,60,19,19,125
195,20,3212,4241,5172,60,0,0,41
195,20,3212,4241,5172,60,41,0,5
195,20,3212,4241,5172,60,5,41,47
195,20,3212,4241,5172,60,47,5,7
195,20,3212,4241,5172,60,7,47,4
195,20,3212,4241,5172,60,4,7,43
195,20,3212,4241,5172,60,43,4,41
195,20,3212,4241,5172,60,41,43,41
195,20,3212,4241,5172,60,41,41,3
195,20,3212,4241,5172,60,3,41,122
195,20,3212,4241,5172,60,122,3,107
195,20,3212,4241,5172,60,107,122,159
195,20,3212,4241,5172,60,159,107,105
195,20,3212,4241,5172,60,105,159,27
112,20,3213,4242,5101,60,0,0,41
112,20,3213,4242,5101,60,41,0,26
1126,20,3214,4243,5173,60,0,0,71
1127,227,3215,4244,512,60,0,0,20
1127,227,3215,4244,512,60,20,0,122
1127,227,3215,4244,512,60,122,20,14
1127,227,3215,4244,512,60,14,122,26
1127,227,3215,4244,512,60,26,14,27
1127,227,3215,4244,512,60,27,26,28
1127,227,3215,4244,512,60,28,27,27
1127,227,3215,4244,512,60,27,28,28
1127,227,3215,4244,512,60,28,27,27
1127,227,3215,4244,512,60,27,28,28
1127,227,3215,4244,512,60,28,27,27
1127,227,3215,4244,512,60,27,28,18
1127,227,3215,4244,512,60,18,27,18
1127,227,3215,4244,512,60,18,18,41
1127,227,3215,4244,512,60,41,18,26
1127,227,3215,4244,512,60,26,41,41
1127,227,3215,4244,512,60,41,26,5
1127,227,3215,4244,512,60,5,41,18
1127,227,3215,4244,512,60,18,5,61
1127,227,3215,4244,512,60,61,18,66
1127,227,3215,4244,512,60,66,61,105
1127,227,3215,4244,512,60,105,66,27
1127,227,3215,4244,512,60,27,105,28
1127,227,3215,4244,512,60,28,27,27
1127,227,3215,4244,512,60,27,28,27
1127,227,3215,4244,512,60,27,27,133
1127,227,3215,4244,512,60,133,27,28
1127,227,3215,4244,512,60,28,133,36
1127,227,3215,4244,512,60,36,28,130
1128,20,3216,4245,5174,60,0,0,71
1128,20,3216,4245,5174,60,71,0,2
1128,20,3216,4245,5174,60,2,71,97
1128,20,3216,4245,5174,60,97,2,51
1128,20,3216,4245,5174,60,51,97,71
1128,20,3216,4245,5174,60,71,51,90
1128,20,3216,4245,5174,60,90,71,51
1128,20,3216,4245,5174,60,51,90,1
1128,20,3216,4245,5174,60,1,51,78
1129,20,3217,4246,5175,60,0,0,21
168,20,391,4247,578,60,0,0,16
168,20,391,4247,578,60,16,0,42
168,20,391,4247,578,60,42,16,61
168,20,391,4247,578,60,61,42,36
168,20,391,4247,578,60,36,61,36
168,20,391,4247,578,60,36,36,3
168,20,391,4247,578,60,3,36,41
168,20,391,4247,578,60,41,3,41
168,20,391,4247,578,60,41,41,3
168,20,391,4247,578,60,3,41,26
168,20,391,4247,578,60,26,3,26
168,20,391,4247,578,60,26,26,26
168,20,391,4247,578,60,26,26,41
168,20,391,4247,578,60,41,26,26
168,20,391,4247,578,60,26,41,41
168,20,391,4247,578,60,41,26,3
168,20,391,4247,578,60,3,41,26
168,20,391,4247,578,60,26,3,3
168,20,391,4247,578,60,3,26,41
168,20,391,4247,578,60,41,3,41
168,20,391,4247,578,60,41,41,3
168,20,391,4247,578,60,3,41,45
168,20,391,4247,578,60,45,3,41
168,20,391,4247,578,60,41,45,3
168,20,391,4247,578,60,3,41,94
168,20,391,4247,578,60,94,3,3
168,20,391,4247,578,60,3,94,41
168,20,391,4247,578,60,41,3,41
168,20,391,4247,578,60,41,41,32
168,20,391,4247,578,60,32,41,133
168,20,391,4247,578,60,133,32,32
168,20,391,4247,578,60,32,133,133
1130,20,3218,4248,5176,60,0,0,41
145,28,360,461,555,60,0,0,5
145,28,360,461,555,60,5,0,5
1107,20,3219,4249,5177,60,0,0,15
145,28,360,461,555,60,0,0,2
145,28,360,461,555,60,2,0,1
145,28,360,461,555,60,1,2,2
145,28,360,461,555,60,2,1,1
145,28,360,461,555,60,1,2,15
145,28,360,461,555,60,15,1,1
145,28,360,461,555,60,1,15,15
145,28,360,461,555,60,15,1,1
145,28,360,461,555,60,1,15,1
145,28,360,461,555,60,1,1,2
145,28,360,461,555,60,2,1,59
145,28,360,461,555,60,59,2,23
145,28,360,461,555,60,23,59,2
145,28,360,461,555,60,2,23,2
145,28,360,461,555,60,2,2,1
113,214,3105,412,512,60,0,0,2
113,214,3105,412,512,60,2,0,2
113,214,3105,412,512,60,2,2,2
113,214,3105,412,512,60,2,2,1
113,214,3105,412,512,60,1,2,15
113,214,3105,412,512,60,15,1,15
113,214,3105,412,512,60,15,15,2
113,214,3105,412,512,60,2,15,1
1131,20,3220,4250,590,60,0,0,88
1131,20,3220,4250,590,60,88,0,52
1131,20,3220,4250,590,60,52,88,7
1132,20,3221,4251,5178,60,0,0,3
1132,20,3221,4251,5178,60,3,0,37
1132,20,3221,4251,5178,60,37,3,48
1132,20,3221,4251,5178,60,48,37,47
1132,20,3221,4251,5178,60,47,48,102
1132,20,3221,4251,5178,60,102,47,37
1132,20,3221,4251,5178,60,37,102,66
1132,20,3221,4251,5178,60,66,37,3
1132,20,3221,4251,5178,60,3,66,3
1132,20,3221,4251,5178,60,3,3,61
1132,20,3221,4251,5178,60,61,3,3
1132,20,3221,4251,5178,60,3,61,65
1132,20,3221,4251,5178,60,65,3,3
113,20,3222,4252,5179,60,0,0,51
113,20,3222,4252,5179,60,51,0,71
113,20,3222,4252,5179,60,71,51,90
1106,228,3223,4253,512,60,0,0,46
1106,228,3223,4253,512,60,46,0,46
113,20,3224,4254,5180,60,0,0,71
113,20,3224,4254,5180,60,71,0,71
113,20,3224,4254,5180,60,71,71,90
113,20,3224,4254,5180,60,90,71,78
194,20,3225,4255,5125,60,0,0,80
1130,20,3226,4256,5181,60,0,0,41
1130,20,3226,4256,5181,60,41,0,37
1130,20,3226,4256,5181,60,37,41,37
1130,20,3226,4256,5181,60,37,37,48
1130,20,3226,4256,5181,60,48,37,41
1130,20,3226,4256,5181,60,41,48,40
1130,20,3226,4256,5181,60,40,41,16
1130,20,3226,4256,5181,60,16,40,28
1130,20,3226,4256,5181,60,28,16,27
113,20,3227,4257,5182,60,0,0,71
113,20,3227,4257,5182,60,71,0,90
113,20,3227,4257,5182,60,90,71,71
113,20,3227,4257,5182,60,71,90,78
113,20,3227,4257,5182,60,78,71,75
113,20,3227,4257,5182,60,75,78,132
113,20,3227,4257,5182,60,132,75,132
113,20,3227,4257,5182,60,132,132,81
113,20,3227,4257,5182,60,81,132,81
113,20,3227,4257,5182,60,81,81,81
1133,20,3228,4258,5183,60,0,0,17
1134,20,3229,4259,5184,60,0,0,48
1134,20,3229,4259,5184,60,48,0,37
1134,20,3229,4259,5184,60,37,48,42
1134,20,3229,4259,5184,60,42,37,27
1134,20,3229,4259,5184,60,27,42,31
1130,229,3230,412,512,60,0,0,5
1130,229,3230,412,512,60,5,0,3
1130,229,3230,412,512,60,3,5,3
1130,229,3230,412,512,60,3,3,5
1130,229,3230,412,512,60,5,3,114
1130,229,3230,412,512,60,114,5,42
1135,20,3231,4260,5185,60,0,0,43
1135,20,3231,4260,5185,60,43,0,7
1135,20,3231,4260,5185,60,7,43,89
1135,20,3231,4260,5185,60,89,7,89
1135,20,3231,4260,5185,60,89,89,11
1135,20,3231,4260,5185,60,11,89,144
1135,20,3231,4260,5185,60,144,11,11
1135,20,3231,4260,5185,60,11,144,12
1135,20,3231,4260,5185,60,12,11,13
1135,20,3231,4260,5185,60,13,12,144
1135,20,3231,4260,5185,60,144,13,11
1135,20,3231,4260,5185,60,11,144,11
1135,20,3231,4260,5185,60,11,11,144
1135,20,3231,4260,5185,60,144,11,89
1135,20,3231,4260,5185,60,89,144,11
1135,20,3231,4260,5185,60,11,89,12
1135,20,3231,4260,5185,60,12,11,118
1135,20,3231,4260,5185,60,118,12,37
1135,20,3231,4260,5185,60,37,118,102
1135,20,3231,4260,5185,60,102,37,47
1135,20,3231,4260,5185,60,47,102,7
1135,20,3231,4260,5185,60,7,47,59
1135,20,3231,4260,5185,60,59,7,6
1135,20,3231,4260,5185,60,6,59,4
1135,20,3231,4260,5185,60,4,6,16
1135,20,3231,4260,5185,60,16,4,7
1135,20,3231,4260,5185,60,7,16,43
1135,20,3231,4260,5185,60,43,7,89
1135,20,3231,4260,5185,60,89,43,13
1130,20,3232,4261,5186,60,0,0,26
1130,20,3232,4261,5186,60,26,0,16
1130,20,3232,4261,5186,60,16,26,41
1130,20,3232,4261,5186,60,41,16,89
1130,20,3232,4261,5186,60,89,41,7
1130,20,3232,4261,5186,60,7,89,5
1130,20,3232,4261,5186,60,5,7,61
1130,20,3232,4261,5186,60,61,5,102
1130,20,3232,4261,5186,60,102,61,47
1130,20,3232,4261,5186,60,47,102,26
1130,20,3232,4261,5186,60,26,47,7
1130,20,3232,4261,5186,60,7,26,7
1130,20,3232,4261,5186,60,7,7,34
1130,20,3232,4261,5186,60,34,7,25
1130,20,3232,4261,5186,60,25,34,2
1130,20,3232,4261,5186,60,2,25,122
1130,20,3232,4261,5186,60,122,2,54
1130,20,3232,4261,5186,60,54,122,153
1130,20,3232,4261,5186,60,153,54,54
1130,20,3232,4261,5186,60,54,153,154
1130,20,3232,4261,5186,60,154,54,30
1130,20,3232,4261,5186,60,30,154,8
1130,20,3232,4261,5186,60,8,30,78
1130,20,3232,4261,5186,60,78,8,97
1130,20,3232,4261,5186,60,97,78,104
1130,20,3232,4261,5186,60,104,97,41
1130,20,3232,4261,5186,60,41,104,32
1130,20,3232,4261,5186,60,32,41,3
1130,20,3232,4261,5186,60,3,32,32
1130,20,3232,4261,5186,60,32,3,34
1130,20,3232,4261,5186,60,34,32,52
1130,20,3232,4261,5186,60,52,34,156
125,20,3129,4262,5106,60,0,0,7
125,20,3129,4262,5106,60,7,0,6
125,20,3129,4262,5106,60,6,7,7
125,20,3129,4262,5106,60,7,6,4
125,20,3129,4262,5106,60,4,7,93
125,20,3129,4262,5106,60,93,4,44
125,20,3129,4262,5106,60,44,93,93
125,20,3129,4262,5106,60,93,44,44
125,20,3129,4262,5106,60,44,93,93
125,20,3129,4262,5106,60,93,44,93
125,20,3129,4262,5106,60,93,93,36
125,20,3129,4262,5106,60,36,93,7
125,20,3129,4262,5106,60,7,36,7
125,20,3129,4262,5106,60,7,7,7
125,20,3129,4262,5106,60,7,7,7
125,20,3129,4262,5106,60,7,7,7
125,20,3129,4262,5106,60,7,7,6
125,20,3129,4262,5106,60,6,7,7
125,20,3129,4262,5106,60,7,6,7
125,20,3129,4262,5106,60,7,7,104
125,20,3129,4262,5106,60,104,7,9
125,20,3129,4262,5106,60,9,104,7
125,20,3129,4262,5106,60,7,9,7
125,20,3129,4262,5106,60,7,7,7
125,20,3129,4262,5106,60,7,7,50
125,20,3129,4262,5106,60,50,7,43
125,20,3129,4262,5106,60,43,50,7
125,20,3129,4262,5106,60,7,43,7
125,20,3129,4262,5106,60,7,7,43
125,20,3129,4262,5106,60,43,7,64
125,20,3129,4262,5106,60,64,43,104
125,20,3129,4262,5106,60,104,64,7
125,20,3129,4262,5106,60,7,104,4
125,20,3129,4262,5106,60,4,7,43
125,20,3129,4262,5106,60,43,4,7
